MONTH,DAY_OF_MONTH,DAY_OF_WEEK,UNIQUE_CARRIER,FL_NUM,ORIGIN,DEST,DEP_DELAY,TAXI_OUT,WHEELS_OFF,WHEELS_ON,TAXI_IN,ARR_DELAY,CANCELLED,DIVERTED,AIR_TIME,DISTANCE
1,1,7,UA,1221,HNL,LAX,253,17,1416,2055,20,240,0,0,279,2556
1,20,5,UA,304,ORD,MSP,32,17,1826,1923,4,2,0,0,57,334
1,2,1,UA,1626,ORD,EWR,-2,10,608,840,6,-15,0,0,92,719
1,23,1,UA,385,IAH,SFO,8,18,2206,2350,8,1,0,0,224,1635
1,2,1,UA,704,IAH,EWR,75,14,1939,2335,5,60,0,0,176,1400
1,17,2,UA,592,DFW,IAD,18,13,1731,2042,6,2,0,0,131,1172
1,29,7,UA,276,DEN,PDX,0,10,1150,1317,5,-11,0,0,147,991
1,15,7,UA,1200,SFO,IAH,-3,16,103,621,7,0,0,0,198,1635
1,30,1,UA,2029,MTJ,DEN,-18,13,1310,1344,4,-33,0,0,34,196
1,3,2,UA,833,BOI,DEN,-6,18,702,825,10,-13,0,0,83,649
1,29,7,UA,640,ORD,PHL,2,15,2107,2338,4,-4,0,0,91,678
1,9,1,UA,212,EWR,SFO,-4,12,1553,1935,11,33,0,0,402,2565
1,16,1,UA,673,DFW,IAH,-7,15,1935,2026,5,-5,0,0,51,224
1,9,1,UA,282,EWR,DEN,44,34,918,1107,9,52,0,0,229,1605
1,4,3,UA,218,HNL,ORD,1,17,1708,354,8,-56,0,0,406,4243
1,18,3,UA,1592,IAH,MCI,-3,23,1958,2121,6,-13,0,0,83,643
1,7,6,UA,726,FSD,DEN,-5,20,940,956,7,-27,0,0,76,483
1,31,2,UA,1166,SAT,IAH,-9,11,1527,1604,6,-20,0,0,37,191
1,22,7,UA,211,IAD,ORD,-3,9,1021,1049,4,-28,0,0,88,588
1,20,5,UA,1253,MIA,DEN,-4,13,744,943,7,-24,0,0,239,1709
1,18,3,UA,1877,DEN,IAH,0,12,707,1005,9,-5,0,0,118,862
1,2,1,UA,1235,DEN,ANC,25,23,1951,2305,5,17,0,0,314,2405
1,27,5,UA,1504,PBI,EWR,61,24,1755,2011,10,62,0,0,136,1023
1,2,1,UA,717,LAX,IAH,50,22,37,459,7,28,0,0,142,1379
1,14,6,UA,478,DEN,ORD,3,12,1550,1833,11,-16,0,0,103,888
1,10,2,UA,1796,SFO,EWR,12,20,27,751,22,-5,0,0,264,2565
1,27,5,UA,1472,EWR,JAX,-6,18,1112,1318,5,-20,0,0,126,820
1,27,5,UA,621,IAH,SAT,-2,12,1745,1827,6,-7,0,0,42,191
1,8,7,UA,897,BNA,EWR,-7,40,633,921,10,19,0,0,108,748
1,29,7,UA,308,EWR,ORD,0,22,1942,2024,5,-28,0,0,102,719
1,18,3,UA,353,PDX,SFO,179,15,1534,1716,18,204,0,0,102,550
1,5,4,UA,207,BOS,SFO,-2,48,846,1153,9,15,0,0,367,2704
1,3,2,UA,694,SFO,KOA,36,23,1129,1505,4,56,0,0,336,2367
1,7,6,UA,387,SJU,CLE,14,9,1338,1639,7,-9,0,0,241,1839
1,30,1,UA,1234,TPA,IAH,-5,8,1836,1938,6,-19,0,0,122,787
1,29,7,UA,1476,ORD,BZN,-3,18,920,1109,4,-19,0,0,169,1186
1,3,2,UA,261,LAX,MCO,-6,9,836,1536,4,-39,0,0,240,2218
1,13,5,UA,1680,PHX,IAH,-7,11,1109,1415,7,-15,0,0,126,1009
1,19,4,UA,347,DEN,LGA,-10,12,812,1322,3,-27,0,0,190,1620
1,17,2,UA,1603,ORD,PHX,0,34,1739,1933,12,-14,0,0,174,1440
1,4,3,UA,75,DEN,MSP,-3,52,1336,1603,5,19,0,0,87,680
1,30,1,UA,420,DEN,LAX,30,12,1212,1259,12,6,0,0,107,862
1,2,1,UA,1460,ORD,JAC,0,11,926,1111,4,-14,0,0,165,1162
1,24,2,UA,363,IAH,SAT,-3,14,1546,1622,7,-15,0,0,36,191
1,4,3,UA,1418,PHX,IAH,22,18,907,1156,5,4,0,0,109,1009
1,8,7,UA,478,DEN,ORD,-4,11,1542,1834,11,-20,0,0,112,888
1,16,1,UA,1738,ORD,MIA,294,22,1246,1614,7,284,0,0,148,1197
1,6,5,UA,1908,PBI,EWR,20,12,1227,1430,22,7,0,0,123,1023
1,18,3,UA,220,ORD,MSP,0,15,1945,2042,12,-9,0,0,57,334
1,25,3,UA,330,MIA,ORD,-7,17,1242,1437,5,-11,0,0,175,1197
1,12,4,UA,794,LAS,ORD,-5,10,2335,419,4,-41,0,0,164,1514
1,4,3,UA,265,DEN,SNA,-2,62,915,1025,5,48,0,0,130,846
1,2,1,UA,1680,PHX,IAH,-9,7,1108,1403,9,-28,0,0,115,1009
1,24,2,UA,263,DEN,ORD,5,47,1332,1612,11,19,0,0,100,888
1,19,4,UA,1784,MCO,CLE,-7,13,1236,1438,8,-12,0,0,122,895
1,5,4,UA,255,DEN,GEG,20,13,1923,2020,3,9,0,0,117,836
1,23,1,UA,1804,IAH,AUS,0,28,1104,1136,7,7,0,0,32,140
1,26,4,UA,141,EWR,ORD,10,9,1600,1644,4,-29,0,0,104,719
1,15,7,UA,1923,EWR,MIA,8,23,1636,1901,2,-14,0,0,145,1085
1,10,2,UA,1501,IAH,LGA,4,23,1937,2331,6,6,0,0,174,1416
1,16,1,UA,1126,IAH,DEN,15,20,935,1030,8,3,0,0,115,862
1,17,2,UA,2021,IAD,SJU,-10,9,816,1238,5,-19,0,0,202,1571
1,25,3,UA,451,PHL,ORD,-4,16,1137,1235,4,-11,0,0,118,678
1,25,3,UA,439,BOS,ORD,-3,21,1833,1955,7,-8,0,0,142,867
1,7,6,UA,575,ORD,DCA,15,17,2132,2350,8,14,0,0,78,612
1,17,2,UA,1114,DEN,IAH,2,15,1022,1316,7,-6,0,0,114,862
1,31,2,UA,1660,MSP,DEN,-11,18,1142,1225,5,-20,0,0,103,680
1,6,5,UA,390,SAN,SFO,-3,16,1100,1212,6,-10,0,0,72,447
1,27,5,UA,213,SFO,EWR,0,19,1634,27,7,4,0,0,293,2565
1,6,5,UA,624,SFO,ORD,39,21,1143,1702,14,29,0,0,199,1846
1,16,1,UA,1815,LAX,IAH,-2,13,641,1127,4,-17,0,0,166,1379
1,29,7,UA,561,DEN,JAC,-11,16,1235,1337,8,-17,0,0,62,406
1,3,2,UA,1640,LAX,EWR,-4,20,751,1509,10,-31,0,0,258,2454
1,26,4,UA,719,LAX,LAS,5,13,2259,2343,8,-4,0,0,44,236
1,12,4,UA,407,DEN,SEA,7,11,1908,2031,12,-13,0,0,143,1024
1,11,3,UA,330,MIA,ORD,4,11,1247,1438,7,-8,0,0,171,1197
1,2,1,UA,1443,IAD,STT,-6,14,823,1240,5,-20,0,0,197,1606
1,20,5,UA,511,IAD,ORD,1,21,1742,1814,6,-9,0,0,92,588
1,18,3,UA,761,LGA,ORD,27,20,647,739,9,12,0,0,112,733
1,4,3,UA,1071,EWR,BQN,-5,18,2112,124,8,-12,0,0,192,1585
1,1,7,UA,1418,PHX,IAH,5,7,817,1122,7,-6,0,0,125,1009
1,27,5,UA,404,IAH,SFO,9,14,743,917,14,-11,0,0,214,1635
1,25,3,UA,1746,EWR,FLL,4,15,1554,1826,5,-18,0,0,152,1065
1,19,4,UA,1153,ORD,LAX,-5,10,1305,1449,8,-36,0,0,224,1744
1,12,4,UA,262,ORD,SEA,-1,19,2003,2214,10,-1,0,0,251,1721
1,6,5,UA,1105,MIA,IAH,155,27,2107,2247,5,168,0,0,160,964
1,16,1,UA,597,LAS,ORD,56,14,1139,1647,17,58,0,0,188,1514
1,29,7,UA,1972,IAD,EWR,-2,60,1813,1858,11,25,0,0,45,212
1,9,1,UA,512,LAS,SFO,168,16,1934,2119,9,199,0,0,105,414
1,17,2,UA,1175,SFO,HNL,8,14,852,1134,4,-55,0,0,282,2398
1,8,7,UA,406,DEN,LGA,-1,11,1615,2118,3,-23,0,0,183,1620
1,25,3,UA,1667,ORD,DSM,15,32,2332,19,6,10,0,0,47,299
1,19,4,UA,511,IAD,ORD,-1,18,1737,1816,13,0,0,0,99,588
1,28,6,UA,325,IAD,LAX,-6,12,1731,1924,6,-43,0,0,293,2288
1,19,4,UA,1499,IAH,ORD,-5,16,521,713,15,-25,0,0,112,925
1,5,4,UA,671,SJU,ORD,1,11,612,849,6,-10,0,0,277,2072
1,26,4,UA,358,SFO,LAS,-2,16,1054,1200,11,-9,0,0,66,414
1,14,6,UA,1116,OMA,ORD,-6,14,803,859,17,-23,0,0,56,416
1,12,4,UA,1857,EWR,RSW,22,22,1913,2148,5,11,0,0,155,1068
1,1,7,UA,40,TPA,IAH,0,11,1441,1535,4,-21,0,0,114,787
1,5,4,UA,361,LAS,SFO,0,17,1607,1717,9,-2,0,0,70,414
1,29,7,UA,1975,DEN,IAH,-3,14,1911,2159,7,-13,0,0,108,862
1,4,3,UA,1272,GEG,DEN,-8,11,538,825,11,-20,0,0,107,836
1,27,5,UA,1815,LAX,IAH,-1,20,649,1114,6,-28,0,0,145,1379
1,5,4,UA,1102,EWR,SJU,2,24,1217,1657,4,15,0,0,220,1608
1,11,3,UA,1536,AUS,IAH,-6,23,1248,1325,4,-2,0,0,37,140
1,8,7,UA,1739,IAH,AUS,6,13,1759,1830,5,-4,0,0,31,140
1,11,3,UA,45,SNA,IAH,-11,8,856,1336,7,-25,0,0,160,1346
1,4,3,UA,2005,ORD,SMF,22,12,1304,1527,6,29,0,0,263,1781
1,9,1,UA,307,ORD,BWI,-2,18,1401,1617,3,-17,0,0,76,622
1,24,2,UA,1720,SFO,ATL,-3,13,1050,1747,10,-23,0,0,237,2139
1,20,5,UA,1611,EWR,PHX,-1,21,1849,2146,14,-6,0,0,297,2133
1,24,2,UA,1462,DEN,MIA,35,9,1829,2333,5,4,0,0,184,1709
1,13,5,UA,2032,MSP,ORD,78,17,945,1038,12,65,0,0,53,334
1,13,5,UA,568,EWR,ATL,12,24,1736,1934,9,6,0,0,118,746
1,20,5,UA,407,ORD,DEN,-5,25,1455,1553,7,-16,0,0,118,888
1,22,7,UA,1405,EWR,PBI,-8,59,1650,1930,6,35,0,0,160,1023
1,8,7,UA,2007,DEN,BOS,6,11,827,1347,5,-7,0,0,200,1754
1,20,5,UA,815,DEN,LAX,-3,8,2220,2319,26,-3,0,0,119,862
1,26,4,UA,1784,EWR,MCO,-5,9,604,825,7,-29,0,0,141,937
1,16,1,UA,1071,EWR,BQN,140,15,2334,337,4,117,0,0,183,1585
1,17,2,UA,422,RNO,DEN,-4,10,551,847,5,-11,0,0,116,804
1,29,7,UA,75,IAH,DEN,-2,14,732,838,9,-13,0,0,126,862
1,17,2,UA,1997,LAX,EWR,-3,18,1150,1933,12,1,0,0,283,2454
1,4,3,UA,478,DEN,ORD,11,42,1628,1913,16,29,0,0,105,888
1,31,2,WN,1473,SAN,PHX,-6,13,1507,1658,5,-7,0,0,51,304
1,11,3,WN,1441,HOU,MCI,-2,15,858,1032,4,-4,0,0,94,666
1,1,7,WN,554,ATL,LAS,19,26,1435,1541,6,17,0,0,246,1747
1,3,2,WN,101,MSY,BNA,18,10,1123,1231,6,22,0,0,68,471
1,22,7,WN,2791,BUF,FLL,125,15,1940,2227,13,130,0,0,167,1166
1,16,1,WN,140,LAX,DEN,26,9,1535,1838,8,31,0,0,123,862
1,4,3,WN,872,SDF,MDW,-3,9,641,632,7,-16,0,0,51,271
1,24,2,WN,1337,FLL,PHX,2,9,1636,1927,7,-6,0,0,291,1972
1,24,2,WN,187,SAN,SJC,2,8,1535,1641,4,0,0,0,66,417
1,21,6,WN,2169,OAK,ATL,-5,15,1120,1806,11,-23,0,0,226,2130
1,28,6,WN,1926,PVD,MCO,-4,10,1701,2009,8,12,0,0,188,1072
1,2,1,WN,5670,SAN,SFO,83,10,1938,2050,9,79,0,0,72,447
1,30,1,WN,202,BWI,BOS,-5,8,1628,1730,7,-18,0,0,62,369
1,19,4,WN,4610,DEN,MDW,-3,14,1356,1649,5,-6,0,0,113,895
1,14,6,WN,2024,LAS,PDX,15,16,951,1151,6,17,0,0,120,763
1,2,1,WN,5606,SAN,SMF,-1,8,1032,1152,4,-4,0,0,80,480
1,7,6,WN,4973,FLL,MSY,30,23,1833,1915,22,47,0,0,102,674
1,19,4,WN,116,CMH,FLL,-5,9,1039,1257,8,-15,0,0,138,973
1,6,5,WN,925,LAS,SAN,1,14,705,750,4,4,0,0,45,258
1,10,2,WN,1190,SNA,OAK,4,18,707,822,6,3,0,0,75,371
1,10,2,WN,4017,LAX,PIT,21,20,1331,2018,8,-4,0,0,227,2136
1,19,4,WN,550,MSY,HOU,0,11,1436,1538,7,10,0,0,62,302
1,2,1,WN,2050,MKE,SEA,-5,13,1113,1300,7,-28,0,0,227,1694
1,7,6,WN,2811,HOU,DCA,16,9,1215,1537,8,10,0,0,142,1218
1,20,5,WN,1638,LAX,PHX,5,15,620,811,5,-4,0,0,51,370
1,17,2,WN,1679,DAL,DEN,0,11,1341,1411,9,-10,0,0,90,651
1,11,3,WN,549,DEN,RNO,-3,16,853,959,6,5,0,0,126,804
1,26,4,WN,1027,DEN,SEA,5,10,1240,1402,5,-18,0,0,142,1024
1,12,4,WN,1407,LAS,ATL,6,11,1212,1824,13,-8,0,0,192,1747
1,20,5,WN,446,ATL,LGA,-9,22,848,1024,5,-21,0,0,96,762
1,10,2,WN,165,LAX,ATL,4,6,615,1246,9,-25,0,0,211,1946
1,29,7,WN,2738,RSW,CMH,-3,14,1531,1727,6,-17,0,0,116,930
1,18,3,WN,4407,OAK,LAX,3,17,2115,2210,9,4,0,0,55,337
1,27,5,WN,1376,DEN,OAK,2,11,843,942,7,-21,0,0,119,957
1,10,2,WN,461,DAL,LAX,3,7,1710,1814,6,0,0,0,184,1246
1,28,6,WN,1416,BOS,HOU,-3,16,623,931,5,-19,0,0,248,1609
1,29,7,WN,5512,OAK,RNO,-7,10,2153,2226,5,-14,0,0,33,181
1,2,1,WN,1495,STL,DAL,52,10,642,825,5,65,0,0,103,546
1,11,3,WN,4841,SMF,SNA,-3,6,2013,2118,3,-9,0,0,65,404
1,1,7,WN,6670,PHX,OAK,21,11,947,1034,5,19,0,0,107,646
1,23,1,WN,1573,LAS,DAL,32,12,1739,2146,4,25,0,0,127,1067
1,2,1,WN,4074,DAL,SJC,9,8,652,830,4,4,0,0,218,1450
1,20,5,WN,311,SJC,PDX,47,8,1705,1833,4,42,0,0,88,569
1,6,5,WN,865,STL,DEN,10,8,1618,1720,10,15,0,0,122,770
1,18,3,WN,198,PHX,SMF,-5,13,1208,1301,3,-1,0,0,113,647
1,18,3,WN,4861,SFO,LAX,-1,72,1011,1104,7,46,0,0,53,337
1,21,6,WN,1934,HOU,BNA,-1,9,1828,1948,7,-10,0,0,80,670
1,31,2,WN,940,SFO,BUR,-7,11,1524,1613,5,-7,0,0,49,326
1,13,5,WN,1879,MCO,DAL,2,9,1531,1642,5,-28,0,0,131,973
1,29,7,WN,4516,SMF,LAX,-1,6,1710,1811,6,-8,0,0,61,373
1,22,7,WN,4408,PHX,DEN,-6,11,1245,1401,8,-16,0,0,76,602
1,28,6,WN,735,MDW,RSW,37,7,1444,1810,4,29,0,0,146,1105
1,23,1,WN,44,HOU,DAL,-4,8,1704,1749,28,17,0,0,45,239
1,19,4,WN,120,BWI,MDW,-1,11,2150,2225,6,-14,0,0,95,611
1,22,7,WN,4947,MDW,PHL,58,30,1548,1825,16,91,0,0,97,668
1,22,7,WN,3676,SJC,SNA,27,6,1208,1304,3,17,0,0,56,342
1,19,4,WN,1144,ATL,LGA,125,20,1515,1654,6,125,0,0,99,762
1,1,7,WN,1112,SAN,RNO,-10,8,1708,1830,5,-10,0,0,82,488
1,5,4,WN,1875,LAX,OAK,11,11,1312,1411,6,7,0,0,59,337
1,4,3,WN,421,SJC,LAS,13,11,924,1021,5,6,0,0,57,386
1,15,7,WN,5281,MCO,IND,6,9,1710,1909,4,-12,0,0,119,829
1,29,7,WN,4213,STL,MDW,-3,6,1143,1229,9,-7,0,0,46,251
1,3,2,WN,3309,OAK,AUS,26,13,1139,1622,4,1,0,0,163,1497
1,13,5,WN,531,BWI,MCO,34,7,1846,2030,4,4,0,0,104,787
1,19,4,WN,241,BDL,DEN,-4,8,904,1053,8,-29,0,0,229,1671
1,30,1,WN,457,OAK,BWI,0,11,626,1407,6,-12,0,0,281,2447
1,24,2,WN,325,OAK,LAX,-2,13,1606,1657,9,-4,0,0,51,337
1,15,7,WN,3714,FLL,PHL,-1,22,2041,2255,7,2,0,0,134,992
1,16,1,WN,1549,LAX,ELP,1,11,1047,1320,4,-1,0,0,93,714
1,20,5,WN,4647,CLT,BWI,15,17,2007,2104,4,13,0,0,57,361
1,13,5,WN,1005,LAX,SAT,4,11,1530,2001,3,4,0,0,151,1210
1,22,7,WN,1911,PHL,MDW,43,17,1700,1741,4,25,0,0,101,668
1,17,2,WN,1119,DAL,BHM,13,7,2020,2134,4,8,0,0,74,587
1,31,2,WN,1382,ATL,CMH,2,15,2112,2220,5,-5,0,0,68,447
1,1,7,WN,298,ATL,MCO,-2,20,1828,1929,9,-2,0,0,61,404
1,11,3,WN,1721,MDW,DEN,30,8,1658,1828,10,43,0,0,150,895
1,13,5,WN,493,MDW,SNA,-3,11,843,1111,5,16,0,0,268,1731
1,28,6,WN,5854,PHL,BNA,-6,12,656,733,6,-36,0,0,97,675
1,31,2,WN,1428,IND,LGA,39,13,1617,1744,7,31,0,0,87,660
1,20,5,WN,387,BWI,MHT,5,15,905,1004,6,5,0,0,59,377
1,8,7,WN,260,HOU,MSY,-3,7,1344,1428,7,-5,0,0,44,302
1,25,3,WN,1792,LAS,SFO,75,10,1455,1612,25,97,0,0,77,414
1,17,2,WN,474,ORF,BWI,-3,7,1534,1615,3,-7,0,0,41,159
1,14,6,WN,5401,SJC,PHX,5,7,1442,1708,4,-3,0,0,86,621
1,12,4,WN,815,BWI,PBI,13,14,1737,1953,5,8,0,0,136,883
1,5,4,WN,1549,PDX,SJC,-1,10,639,759,4,-12,0,0,80,569
1,3,2,WN,2550,LAX,LAS,18,9,917,1003,6,14,0,0,46,236
1,10,2,WN,117,BNA,LGA,-5,8,1008,1248,5,-17,0,0,100,764
1,7,6,WN,2312,PHX,LAS,-5,8,1558,1544,4,-7,0,0,46,255
1,24,2,WN,1902,DAL,MSY,-3,8,2015,2109,3,-18,0,0,54,436
1,3,2,WN,3094,OMA,LAS,8,7,700,742,8,0,0,0,162,1099
1,29,7,WN,2851,MCI,OAK,-6,6,1235,1350,5,-30,0,0,195,1489
1,12,4,WN,286,RSW,BWI,-4,8,1904,2111,4,-10,0,0,127,919
1,26,4,WN,1005,SAT,DAL,-6,10,2049,2129,12,-4,0,0,40,248
1,6,5,WN,4185,DEN,TPA,4,12,1831,2326,4,0,0,0,175,1506
1,1,7,WN,250,MDW,MSP,22,10,2052,2155,5,10,0,0,63,349
1,10,2,WN,4853,MCI,SAN,-3,17,1844,2015,3,23,0,0,211,1334
1,21,6,WN,4877,RDU,FLL,10,9,1224,1410,8,13,0,0,106,680
1,24,2,WN,1123,PHX,ABQ,14,11,855,938,4,7,0,0,43,328
1,16,1,WN,294,BOS,CMH,-2,16,1504,1657,3,-10,0,0,113,640
1,19,4,WN,4692,AUS,ATL,-5,9,1754,2030,6,-19,0,0,96,813
1,8,7,WN,5588,MSY,HOU,1,6,1447,1541,5,-9,0,0,54,302
1,31,2,WN,476,RSW,BWI,-1,11,640,837,12,-1,0,0,117,919
1,28,6,WN,1193,FLL,IND,187,21,1403,1625,5,185,0,0,142,1005
1,26,4,WN,1348,DEN,SAN,12,17,1424,1529,3,17,0,0,125,853
1,2,1,WN,3359,DAL,SMF,28,8,1036,1217,4,31,0,0,221,1442
1,1,7,WN,2325,BWI,CMH,0,16,1631,1729,5,-1,0,0,58,337
1,18,3,WN,345,DAL,DEN,-1,16,750,820,5,-10,0,0,90,651
1,22,7,WN,5350,SAT,ATL,29,16,1830,2120,27,52,0,0,110,874
1,7,6,WN,6599,HOU,ABQ,26,11,1852,1952,4,26,0,0,120,759
1,26,4,WN,1556,LGA,DAL,24,21,1910,2145,7,17,0,0,215,1381
1,9,1,WN,1742,MDW,CMH,-5,15,2210,2356,5,-4,0,0,46,283
1,24,2,WN,579,ATL,PHL,-7,10,2048,2220,6,-19,0,0,92,666
1,8,7,WN,5486,LAS,OAK,43,10,2133,2252,5,52,0,0,79,407
1,19,4,WN,4143,DEN,SNA,-4,13,1309,1407,5,-8,0,0,118,846
1,24,2,WN,472,SLC,DEN,-1,11,1740,1842,8,0,0,0,62,391
1,23,1,WN,26,TPA,HOU,0,8,1038,1146,5,-4,0,0,128,781
1,5,4,WN,627,AUS,MDW,-3,12,629,834,6,-15,0,0,125,972
1,31,2,WN,393,SAN,HOU,15,11,1406,1855,7,27,0,0,169,1313
1,25,3,WN,4126,MKE,ATL,121,12,1158,1442,5,117,0,0,104,669
1,16,1,WN,4602,OAK,DEN,8,11,2019,2328,6,9,0,0,129,957
1,27,5,WN,136,SAN,RNO,-4,11,722,838,6,-6,0,0,76,488
1,22,7,WN,4046,STL,PHX,3,8,1156,1359,8,2,0,0,183,1262
1,23,1,WN,877,HOU,SAT,1,9,2205,2246,5,1,0,0,41,192
1,23,1,WN,403,OAK,LAS,-7,12,2035,2140,5,-5,0,0,65,407
1,30,1,WN,530,BOS,BWI,-7,18,556,656,7,-22,0,0,60,369
1,4,3,WN,2160,BNA,SAN,7,9,1416,1651,6,27,0,0,275,1751
1,27,5,WN,3973,STL,MSY,-9,7,1813,1943,6,-11,0,0,90,604
1,4,3,WN,3466,DAL,LAX,12,12,624,747,5,27,0,0,203,1246
1,5,4,WN,1190,OAK,GEG,-1,9,918,1053,5,-12,0,0,95,723
1,20,5,WN,265,SAN,OAK,-5,11,741,903,5,3,0,0,82,446
1,5,4,WN,3905,MSP,DEN,18,11,2009,2047,11,8,0,0,98,680
1,22,7,WN,3299,OKC,STL,-5,9,849,952,6,-7,0,0,63,462
1,6,5,WN,567,FLL,BWI,66,18,1059,1255,12,67,0,0,116,925
1,30,1,WN,4205,DCA,IND,-5,18,913,1032,17,-11,0,0,79,500
1,1,7,WN,2291,DAL,TUL,-5,11,2111,2153,5,-7,0,0,42,237
1,28,6,WN,1008,BWI,DTW,-5,11,1531,1644,20,4,0,0,73,409
1,10,2,WN,1440,MSY,MCO,-4,7,1418,1642,11,3,0,0,84,551
1,20,5,WN,35,DAL,HOU,0,11,1511,1604,4,3,0,0,53,239
1,31,2,WN,377,LAS,DEN,-3,11,748,1017,7,-1,0,0,89,628
1,3,2,WN,3217,BWI,PBI,108,12,1845,2042,6,93,0,0,117,883
1,12,4,WN,846,TUS,DEN,-2,8,731,856,11,-8,0,0,85,639
1,14,6,WN,1521,SEA,SNA,-1,18,752,957,4,-14,0,0,125,978
1,13,5,WN,171,ATL,MSP,93,13,1036,1152,6,83,0,0,136,907
1,25,3,WN,1628,HOU,MSY,11,9,800,839,4,3,0,0,39,302
1,26,4,WN,1034,OAK,BUR,-2,7,950,1038,2,-10,0,0,48,325
1,17,2,WN,420,CMH,BOS,-6,12,1806,1933,10,-12,0,0,87,640
1,17,2,WN,4411,OAK,BUR,15,10,2010,2057,3,10,0,0,47,325
1,31,2,WN,1579,PHX,SLC,10,5,1930,2036,5,-4,0,0,66,507
1,6,5,WN,1625,DEN,SEA,7,18,855,1037,6,18,0,0,162,1024
1,6,5,WN,1214,MSY,DCA,-3,11,1023,1315,6,-9,0,0,112,969
1,22,7,WN,4392,SFO,MDW,-2,17,715,1235,5,-30,0,0,200,1855
1,27,5,WN,2836,MSP,MDW,2,10,1132,1239,12,-4,0,0,67,349
1,27,5,WN,1796,TUS,SAN,-5,9,1454,1505,4,4,0,0,71,368
1,18,3,WN,4310,MCI,OAK,-3,17,1244,1407,5,-8,0,0,203,1489
1,23,1,WN,1832,SMF,BWI,1,9,640,1357,5,-28,0,0,257,2395
1,18,3,WN,585,DAL,IND,-4,14,1420,1655,6,-9,0,0,95,755
1,2,1,WN,3999,RDU,BWI,137,12,1814,1902,4,141,0,0,48,255
1,5,4,WN,487,MSY,BNA,31,11,1857,2002,7,29,0,0,65,471
1,29,7,WN,2685,BNA,MCO,86,21,817,1046,11,97,0,0,89,616
1,26,4,WN,1284,MCI,MSP,-3,6,1613,1708,23,1,0,0,55,393
1,29,7,WN,4878,SAN,DAL,-3,9,716,1203,5,8,0,0,167,1182
1,23,1,WN,266,MHT,BWI,0,9,729,844,6,-5,0,0,75,377
1,18,3,WN,632,DCA,FLL,-4,18,614,822,5,-18,0,0,128,899
1,30,1,WN,1055,LAX,SJC,-4,8,2134,2225,3,-12,0,0,51,308
1,18,3,WN,1156,PHX,ABQ,93,11,1829,1919,4,93,0,0,50,328
1,20,5,WN,4716,MCO,AUS,8,7,1700,1829,6,-5,0,0,149,994
1,11,3,WN,974,PHX,SEA,16,10,2106,2234,8,-8,0,0,148,1107
1,18,3,WN,947,LAS,SEA,44,18,1102,1313,6,39,0,0,131,867
1,12,4,WN,569,DAL,STL,0,9,609,722,7,-6,0,0,73,546
1,8,7,WN,4284,BWI,BNA,20,19,2114,2141,5,11,0,0,87,587
1,27,5,WN,1531,SNA,PHX,20,8,1318,1511,4,15,0,0,53,338
1,28,6,WN,3563,DAL,LAS,-1,8,817,839,6,-20,0,0,142,1067
1,18,3,WN,4767,LAS,BHM,-3,11,1603,2107,4,-9,0,0,184,1618
1,4,3,WN,1102,SNA,LAS,30,10,1900,1937,6,23,0,0,37,226
1,25,3,WN,2398,SJU,FLL,-1,16,740,859,20,-1,0,0,139,1046
1,14,6,WN,5197,DAL,DEN,7,12,1659,1731,7,-2,0,0,92,651
1,20,5,WN,518,SMF,LAX,16,14,1915,2015,6,16,0,0,60,373
1,2,1,WN,2652,DAL,OKC,10,14,2149,2224,21,30,0,0,35,181
1,31,2,WN,1021,BNA,HOU,-9,10,1401,1538,5,-32,0,0,97,670
1,26,4,WN,1918,LAS,MDW,-1,11,925,1423,6,-16,0,0,178,1521
1,10,2,WN,501,MDW,RSW,25,13,808,1136,4,25,0,0,148,1105
1,1,7,WN,1828,MDW,EWR,-3,7,1429,1659,11,-15,0,0,90,711
1,10,2,WN,405,PDX,DEN,6,8,1119,1405,5,-20,0,0,106,991
1,5,4,WN,310,BNA,LAX,30,13,958,1248,9,62,0,0,290,1797
1,13,5,WN,685,HOU,DEN,-1,7,746,846,9,-15,0,0,120,883
1,2,1,WN,2968,STL,PHL,24,13,902,1137,17,24,0,0,95,814
1,18,3,WN,373,BOS,MKE,0,13,1713,1818,7,-25,0,0,125,860
1,2,1,WN,4212,HOU,STL,46,24,1210,1342,4,51,0,0,92,687
1,31,2,WN,1379,LAX,SLC,-3,12,2109,2331,5,-14,0,0,82,590
1,1,7,WN,1932,LAS,PDX,12,11,2233,35,4,9,0,0,122,763
1,13,5,WN,25,DAL,HOU,12,13,1255,1343,4,12,0,0,48,239
1,5,4,WN,4841,SMF,SNA,51,7,2108,2213,4,47,0,0,65,404
1,17,2,WN,4409,DAL,DCA,15,9,1944,2254,5,4,0,0,130,1184
1,17,2,WN,849,SAN,SJC,-3,12,1214,1316,5,-9,0,0,62,417
1,30,1,WN,1678,MDW,PDX,-3,10,857,1115,4,-6,0,0,258,1751
1,5,4,WN,843,SAT,HOU,-2,19,1237,1312,4,6,0,0,35,192
1,3,2,WN,3311,DEN,ONT,8,21,834,955,4,29,0,0,141,819
1,16,1,WN,145,BWI,ORF,11,14,1705,1740,3,13,0,0,35,159
1,30,1,WN,4113,OAK,LAS,54,7,1956,2104,4,48,0,0,68,407
1,12,4,WN,681,MCO,BWI,-2,9,1647,1839,5,-1,0,0,112,787
